Randomizer Version: 4.6.0
Random Seed: 234173005332115
Settings String: 321YRgEegEdAeQAwgCSvBCegh8Caga8arw9CSABmwAAAAAALAyAxsnQfBQJCTIGBQTGGQURFlBva2Vtb24gU291bFNpbHZlciAoRymFocTU48M4ig==

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
427 Haspiror      |        - |        - |Klingensturm |          - |Feuersturm |      - |           - |       - |Gigasauger |          - |         - |         - |Eisenabwehr |Frustration |        - |         - |           - |   - |    - |Ruckzuckhieb |Wunschtraum |           - |         - |       - |          - |          - |           - |Brüller |          - |           - |          - |        - |       - |       - |           - |Sternschauer |          - |Fuchtler |Sturzflug |Finale |           - |Superzahn |          - |       - |Zermalmklaue |          - |Windschnitt |Giftblick |Nahkampf |Ableithieb |           - |Kopfnuss |
428 Schlapor      |        - |        - |Klingensturm |          - |Feuersturm |      - |           - |       - |Gigasauger |          - |         - |         - |Eisenabwehr |Frustration |        - |         - |           - |   - |    - |Ruckzuckhieb |Wunschtraum |           - |         - |       - |          - |          - |           - |Brüller |          - |           - |          - |        - |       - |       - |           - |Sternschauer |          - |Fuchtler |Sturzflug |Finale |           - |Superzahn |          - |       - |Zermalmklaue |Läuterfeuer |Windschnitt |Giftblick |Nahkampf |Ableithieb |           - |Kopfnuss |
429 Traunmagil    |Konfusion |        - |Klingensturm |          - |Feuersturm |      - |           - |       - |         - |          - |         - |         - |          - |          - |Psystrahl |Flammenrad |           - |   - |    - |           - |          - |Finsterfaust |Donnerzahn |       - |Matschbombe |          - |           - |Brüller |Zauberblatt |Lohekanonade |Gedankengut |Wutanfall |       - |       - |Flammenblitz |           - |          - |       - |        - |Finale |           - |Superzahn |Antik-Kraft |Felsgrab |Zermalmklaue |Läuterfeuer |          - |        - |       - |Ableithieb |           - |Kopfnuss |
430 Kramshef      |Konfusion |        - |           - |Stahlflügel |         - |      - |Aufbereitung |Duonadel |Gigasauger |Rasierblatt |         - |         - |          - |Frustration |        - |Flammenrad |           - |Glut |Finte |           - |Wunschtraum |           - |         - |       - |          - |Luftschnitt |           - |      - |Zauberblatt |           - |          - |        - |       - |Luftstoß |           - |Sternschauer |          - |Fuchtler |Sturzflug |     - |Bohrschnabel |        - |          - |       - |           - |          - |Windschnitt |Giftblick |Nahkampf |Ableithieb |           - |Kopfnuss |
431 Charmian      |        - |        - |Klingensturm |          - |         - |      - |           - |       - |         - |          - |         - |Turbotempo |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |Glut |Finte |Ruckzuckhieb |Wunschtraum |           - |         - |       - |Matschbombe |Luftschnitt |           - |Brüller |          - |           - |          - |Wutanfall |Überwurf |       - |           - |Sternschauer |          - |Fuchtler |        - |Finale |           - |Superzahn |          - |       - |Zermalmklaue |          - |          - |Giftblick |       - |Ableithieb |           - |Kopfnuss |
432 Shnurgarst    |        - |        - |Klingensturm |          - |Feuersturm |      - |           - |       - |         - |          - |         - |Turbotempo |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |Glut |Finte |Ruckzuckhieb |Wunschtraum |           - |Donnerzahn |       - |Matschbombe |Luftschnitt |           - |Brüller |          - |           - |          - |Wutanfall |Überwurf |       - |           - |Sternschauer |          - |Fuchtler |        - |Finale |           - |Superzahn |          - |       - |Zermalmklaue |          - |          - |Giftblick |       - |Ableithieb |           - |Kopfnuss |
433 Klingplim     |Konfusion |        - |           - |Stahlflügel |Feuersturm |Eiszahn |           - |       - |Gigasauger |Rasierblatt |         - |Turbotempo |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |Glut |Finte |Ruckzuckhieb |          - |           - |Donnerzahn |Agilität |          - |Luftschnitt |Eisenschädel |Brüller |Zauberblatt |           - |Gedankengut |        - |       - |       - |           - |           - |          - |Fuchtler |        - |Finale |           - |Superzahn |          - |       - |Zermalmklaue |          - |          - |Giftblick |       - |         - |Doppelschlag |Kopfnuss |
434 Skunkapuh     |        - |        - |Klingensturm |          - |         - |      - |           - |Duonadel |         - |          - |Doppelkick |Turbotempo |Eisenabwehr |Frustration |Psystrahl |         - |           - |   - |Finte |Ruckzuckhieb |Wunschtraum |Finsterfaust |         - |       - |Matschbombe |          - |Eisenschädel |      - |          - |           - |Gedankengut |        - |       - |Luftstoß |           - |           - |          - |       - |        - |     - |           - |Superzahn |          - |       - |           - |          - |          - |        - |       - |         - |Doppelschlag |Kopfnuss |
435 Skuntank      |        - |        - |Klingensturm |          - |         - |      - |           - |Duonadel |         - |          - |Doppelkick |Turbotempo |Eisenabwehr |Frustration |Psystrahl |Flammenrad |           - |   - |Finte |Ruckzuckhieb |Wunschtraum |Finsterfaust |         - |       - |Matschbombe |          - |Eisenschädel |      - |Zauberblatt |           - |Gedankengut |        - |       - |Luftstoß |           - |           - |          - |       - |        - |     - |           - |Superzahn |          - |       - |           - |          - |          - |        - |       - |Ableithieb |Doppelschlag |Kopfnuss |
436 Bronzel       |Konfusion |        - |           - |Stahlflügel |         - |      - |Aufbereitung |       - |Gigasauger |Rasierblatt |         - |Turbotempo |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |   - |    - |Ruckzuckhieb |Wunschtraum |           - |         - |Agilität |Matschbombe |Luftschnitt |Eisenschädel |      - |          - |Lohekanonade |Gedankengut |Wutanfall |       - |       - |           - |Sternschauer |Metallklaue |       - |        - |     - |           - |Superzahn |          - |       - |Zermalmklaue |          - |          - |        - |Nahkampf |         - |           - |       - |
437 Bronzong      |Konfusion |        - |           - |Stahlflügel |         - |      - |Aufbereitung |       - |Gigasauger |Rasierblatt |         - |Turbotempo |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |   - |    - |Ruckzuckhieb |Wunschtraum |           - |         - |Agilität |Matschbombe |Luftschnitt |Eisenschädel |      - |          - |Lohekanonade |Gedankengut |Wutanfall |       - |       - |           - |Sternschauer |Metallklaue |       - |        - |     - |           - |Superzahn |          - |       - |Zermalmklaue |          - |          - |        - |Nahkampf |         - |           - |       - |
438 Mobai         |        - |Käferbiss |Klingensturm |          - |         - |      - |Aufbereitung |Duonadel |         - |          - |         - |         - |          - |          - |        - |         - |Kreideschrei |   - |    - |Ruckzuckhieb |Wunschtraum |           - |         - |       - |Matschbombe |Luftschnitt |           - |      - |          - |           - |          - |        - |Überwurf |       - |Flammenblitz |Sternschauer |          - |       - |        - |     - |           - |Superzahn |Antik-Kraft |Felsgrab |           - |          - |          - |        - |Nahkampf |         - |Doppelschlag |Kopfnuss |
439 Pantimimi     |Konfusion |        - |Klingensturm |Stahlflügel |         - |      - |           - |       - |         - |          - |Doppelkick |         - |          - |          - |Psystrahl |         - |Kreideschrei |Glut |    - |Ruckzuckhieb |Wunschtraum |Finsterfaust |         - |Agilität |Matschbombe |          - |           - |Brüller |Zauberblatt |           - |Gedankengut |Wutanfall |       - |       - |Flammenblitz |Sternschauer |Metallklaue |Fuchtler |        - |     - |           - |        - |          - |       - |Zermalmklaue |          - |Windschnitt |        - |       - |         - |Doppelschlag |Kopfnuss |
440 Wonneira      |Konfusion |        - |Klingensturm |          - |Feuersturm |      - |Aufbereitung |       - |         - |          - |         - |Turbotempo |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |   - |    - |Ruckzuckhieb |Wunschtraum |           - |         - |       - |          - |          - |           - |Brüller |          - |           - |          - |Wutanfall |       - |       - |           - |Sternschauer |          - |Fuchtler |Sturzflug |Finale |Bohrschnabel |Superzahn |          - |       - |Zermalmklaue |          - |          - |Giftblick |Nahkampf |Ableithieb |Doppelschlag |       - |
441 Plaudagei     |Konfusion |        - |Klingensturm |          - |         - |      - |Aufbereitung |Duonadel |         - |          - |         - |Turbotempo |          - |Frustration |Psystrahl |Flammenrad |Kreideschrei |   - |    - |Ruckzuckhieb |Wunschtraum |           - |         - |       - |          - |Luftschnitt |           - |Brüller |          - |           - |          - |        - |       - |Luftstoß |           - |Sternschauer |          - |Fuchtler |Sturzflug |Finale |Bohrschnabel |Superzahn |          - |       - |Zermalmklaue |          - |Windschnitt |Giftblick |       - |         - |Doppelschlag |Kopfnuss |
442 Kryppuk       |        - |Käferbiss |Klingensturm |          - |         - |      - |Aufbereitung |       - |         - |Rasierblatt |         - |Turbotempo |          - |          - |        - |         - |           - |Glut |Finte |Ruckzuckhieb |          - |Finsterfaust |         - |       - |          - |Luftschnitt |Eisenschädel |      - |          - |           - |          - |        - |       - |       - |           - |Sternschauer |          - |Fuchtler |Sturzflug |     - |           - |        - |          - |       - |Zermalmklaue |Läuterfeuer |          - |        - |       - |         - |Doppelschlag |       - |
443 Kaumalat      |Konfusion |        - |Klingensturm |          - |Feuersturm |      - |           - |       - |         - |Rasierblatt |         - |         - |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |   - |Finte |           - |Wunschtraum |           - |         - |       - |          - |          - |Eisenschädel |Brüller |Zauberblatt |           - |          - |Wutanfall |Überwurf |       - |Flammenblitz |           - |          - |Fuchtler |Sturzflug |     - |           - |Superzahn |Antik-Kraft |       - |           - |Läuterfeuer |Windschnitt |Giftblick |Nahkampf |Ableithieb |           - |Kopfnuss |
444 Knarksel      |Konfusion |        - |Klingensturm |          - |Feuersturm |      - |           - |       - |         - |Rasierblatt |         - |         - |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |   - |Finte |           - |Wunschtraum |           - |         - |       - |Matschbombe |          - |Eisenschädel |Brüller |Zauberblatt |           - |Gedankengut |Wutanfall |Überwurf |       - |Flammenblitz |           - |          - |Fuchtler |Sturzflug |     - |           - |Superzahn |Antik-Kraft |       - |           - |Läuterfeuer |Windschnitt |Giftblick |Nahkampf |Ableithieb |           - |Kopfnuss |
445 Knakrack      |Konfusion |        - |Klingensturm |          - |Feuersturm |      - |Aufbereitung |Duonadel |Gigasauger |Rasierblatt |         - |         - |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |   - |Finte |           - |Wunschtraum |Finsterfaust |         - |       - |Matschbombe |          - |Eisenschädel |Brüller |Zauberblatt |           - |Gedankengut |Wutanfall |Überwurf |       - |Flammenblitz |           - |          - |Fuchtler |Sturzflug |     - |Bohrschnabel |Superzahn |Antik-Kraft |       - |Zermalmklaue |Läuterfeuer |Windschnitt |Giftblick |Nahkampf |Ableithieb |Doppelschlag |Kopfnuss |
446 Mampfaxo      |        - |Käferbiss |Klingensturm |Stahlflügel |Feuersturm |      - |Aufbereitung |Duonadel |         - |Rasierblatt |         - |Turbotempo |          - |Frustration |        - |         - |Kreideschrei |   - |    - |           - |Wunschtraum |           - |         - |       - |          - |          - |           - |Brüller |          - |           - |          - |        - |Überwurf |       - |Flammenblitz |Sternschauer |          - |Fuchtler |        - |Finale |Bohrschnabel |Superzahn |          - |       - |Zermalmklaue |Läuterfeuer |          - |Giftblick |       - |         - |Doppelschlag |Kopfnuss |
447 Riolu         |        - |        - |           - |          - |         - |      - |           - |       - |         - |          - |Doppelkick |         - |          - |Frustration |        - |         - |           - |   - |    - |           - |          - |           - |         - |       - |          - |          - |Eisenschädel |      - |          - |Lohekanonade |          - |Wutanfall |Überwurf |       - |           - |           - |          - |Fuchtler |        - |Finale |           - |Superzahn |          - |       - |           - |          - |Windschnitt |        - |Nahkampf |Ableithieb |Doppelschlag |Kopfnuss |
448 Lucario       |        - |        - |           - |Stahlflügel |         - |      - |Aufbereitung |       - |Gigasauger |          - |Doppelkick |         - |Eisenabwehr |Frustration |Psystrahl |         - |           - |   - |    - |           - |          - |           - |         - |       - |          - |          - |Eisenschädel |      - |          - |Lohekanonade |          - |Wutanfall |Überwurf |       - |           - |Sternschauer |Metallklaue |Fuchtler |Sturzflug |Finale |           - |Superzahn |          - |       - |           - |          - |Windschnitt |        - |Nahkampf |Ableithieb |Doppelschlag |Kopfnuss |
449 Hippopotas    |        - |Käferbiss |Klingensturm |          - |Feuersturm |      - |Aufbereitung |       - |         - |Rasierblatt |         - |Turbotempo |          - |Frustration |        - |         - |Kreideschrei |Glut |Finte |           - |Wunschtraum |           - |Donnerzahn |Agilität |Matschbombe |          - |Eisenschädel |      - |          - |           - |Gedankengut |        - |       - |       - |Flammenblitz |           - |Metallklaue |       - |        - |     - |Bohrschnabel |        - |          - |       - |Zermalmklaue |          - |          - |Giftblick |       - |Ableithieb |           - |Kopfnuss |
450 Hippoterus    |        - |Käferbiss |Klingensturm |Stahlflügel |Feuersturm |      - |Aufbereitung |       - |         - |Rasierblatt |         - |Turbotempo |          - |Frustration |        - |         - |Kreideschrei |Glut |Finte |           - |Wunschtraum |           - |Donnerzahn |Agilität |Matschbombe |          - |Eisenschädel |      - |Zauberblatt |Lohekanonade |Gedankengut |        - |       - |       - |Flammenblitz |           - |Metallklaue |       - |        - |     - |Bohrschnabel |        - |          - |       - |Zermalmklaue |          - |Windschnitt |Giftblick |       - |Ableithieb |           - |Kopfnuss |
451 Pionskora     |        - |Käferbiss |           - |          - |         - |      - |           - |Duonadel |Gigasauger |          - |         - |         - |Eisenabwehr |          - |        - |Flammenrad |           - |Glut |    - |Ruckzuckhieb |          - |Finsterfaust |         - |Agilität |Matschbombe |          - |           - |Brüller |          - |           - |          - |Wutanfall |       - |Luftstoß |           - |Sternschauer |          - |Fuchtler |Sturzflug |     - |           - |Superzahn |          - |Felsgrab |Zermalmklaue |Läuterfeuer |          - |        - |       - |Ableithieb |           - |       - |
452 Piondragi     |Konfusion |Käferbiss |Klingensturm |          - |         - |Eiszahn |           - |Duonadel |Gigasauger |          - |         - |         - |Eisenabwehr |          - |        - |Flammenrad |           - |Glut |Finte |Ruckzuckhieb |          - |Finsterfaust |         - |Agilität |Matschbombe |          - |           - |Brüller |          - |           - |          - |Wutanfall |       - |Luftstoß |           - |Sternschauer |          - |Fuchtler |Sturzflug |     - |           - |Superzahn |          - |Felsgrab |Zermalmklaue |Läuterfeuer |          - |        - |       - |Ableithieb |           - |       - |
453 Glibunkel     |Konfusion |        - |Klingensturm |          - |         - |      - |Aufbereitung |       - |         - |Rasierblatt |Doppelkick |Turbotempo |          - |Frustration |        - |Flammenrad |           - |   - |    - |Ruckzuckhieb |          - |           - |         - |       - |Matschbombe |          - |Eisenschädel |      - |          - |           - |          - |        - |Überwurf |       - |           - |Sternschauer |          - |       - |Sturzflug |Finale |Bohrschnabel |        - |          - |       - |           - |          - |          - |Giftblick |Nahkampf |         - |Doppelschlag |       - |
454 Toxiquak      |Konfusion |        - |Klingensturm |          - |Feuersturm |      - |Aufbereitung |       - |         - |Rasierblatt |Doppelkick |Turbotempo |          - |Frustration |        - |Flammenrad |           - |   - |    - |Ruckzuckhieb |          - |Finsterfaust |         - |       - |Matschbombe |          - |Eisenschädel |      - |          - |           - |          - |Wutanfall |Überwurf |       - |           - |Sternschauer |          - |       - |Sturzflug |Finale |Bohrschnabel |        - |          - |       - |           - |          - |          - |Giftblick |Nahkampf |Ableithieb |Doppelschlag |       - |
455 Venuflibis    |        - |        - |           - |          - |         - |      - |Aufbereitung |       - |Gigasauger |Rasierblatt |         - |Turbotempo |          - |          - |Psystrahl |         - |Kreideschrei |Glut |    - |Ruckzuckhieb |Wunschtraum |Finsterfaust |         - |       - |          - |          - |           - |      - |Zauberblatt |           - |          - |        - |       - |       - |Flammenblitz |Sternschauer |          - |Fuchtler |Sturzflug |Finale |           - |        - |          - |       - |           - |          - |Windschnitt |        - |       - |         - |Doppelschlag |       - |
456 Finneon       |Konfusion |Käferbiss |Klingensturm |          - |Feuersturm |      - |           - |       - |         - |          - |         - |Turbotempo |          - |Frustration |Psystrahl |Flammenrad |           - |   - |Finte |Ruckzuckhieb |          - |           - |         - |Agilität |          - |Luftschnitt |           - |Brüller |          - |           - |          - |        - |Überwurf |       - |           - |           - |          - |       - |        - |Finale |           - |        - |          - |Felsgrab |           - |Läuterfeuer |          - |Giftblick |       - |         - |Doppelschlag |       - |
457 Lumineon      |Konfusion |Käferbiss |Klingensturm |          - |Feuersturm |      - |           - |       - |         - |          - |         - |Turbotempo |          - |Frustration |Psystrahl |Flammenrad |           - |   - |Finte |Ruckzuckhieb |          - |           - |         - |Agilität |          - |Luftschnitt |           - |Brüller |          - |           - |          - |Wutanfall |Überwurf |       - |           - |           - |          - |       - |        - |Finale |           - |        - |          - |Felsgrab |           - |Läuterfeuer |          - |Giftblick |       - |         - |Doppelschlag |Kopfnuss |
458 Mantirps      |        - |Käferbiss |           - |          - |         - |      - |Aufbereitung |       - |Gigasauger |          - |         - |Turbotempo |          - |Frustration |Psystrahl |         - |           - |   - |Finte |Ruckzuckhieb |Wunschtraum |Finsterfaust |Donnerzahn |       - |          - |Luftschnitt |Eisenschädel |      - |          - |           - |          - |Wutanfall |       - |Luftstoß |           - |Sternschauer |Metallklaue |       - |Sturzflug |Finale |Bohrschnabel |Superzahn |          - |       - |           - |Läuterfeuer |Windschnitt |        - |       - |         - |Doppelschlag |Kopfnuss |
459 Shnebedeck    |        - |        - |Klingensturm |          - |         - |Eiszahn |Aufbereitung |Duonadel |Gigasauger |Rasierblatt |         - |         - |          - |Frustration |        - |         - |Kreideschrei |   - |    - |           - |Wunschtraum |Finsterfaust |         - |       - |          - |          - |Eisenschädel |Brüller |Zauberblatt |           - |Gedankengut |        - |       - |       - |           - |Sternschauer |          - |Fuchtler |        - |     - |           - |Superzahn |Antik-Kraft |       - |Zermalmklaue |          - |          - |        - |       - |         - |           - |Kopfnuss |
460 Rexblisar     |        - |        - |Klingensturm |          - |         - |Eiszahn |Aufbereitung |Duonadel |Gigasauger |Rasierblatt |         - |         - |Eisenabwehr |Frustration |        - |         - |Kreideschrei |   - |    - |           - |Wunschtraum |Finsterfaust |         - |       - |          - |          - |Eisenschädel |Brüller |Zauberblatt |           - |Gedankengut |        - |       - |       - |           - |Sternschauer |          - |Fuchtler |        - |Finale |           - |Superzahn |Antik-Kraft |       - |Zermalmklaue |          - |          - |        - |       - |         - |           - |Kopfnuss |
461 Snibunna      |        - |        - |Klingensturm |          - |         - |Eiszahn |Aufbereitung |       - |         - |          - |Doppelkick |Turbotempo |Eisenabwehr |Frustration |        - |         - |Kreideschrei |   - |Finte |           - |          - |           - |         - |       - |          - |          - |Eisenschädel |Brüller |          - |Lohekanonade |          - |Wutanfall |Überwurf |Luftstoß |           - |Sternschauer |Metallklaue |Fuchtler |        - |Finale |Bohrschnabel |        - |          - |       - |           - |Läuterfeuer |          - |        - |       - |         - |           - |       - |
462 Magnezone     |        - |Käferbiss |Klingensturm |Stahlflügel |Feuersturm |      - |Aufbereitung |       - |Gigasauger |          - |Doppelkick |Turbotempo |Eisenabwehr |          - |Psystrahl |Flammenrad |Kreideschrei |Glut |Finte |           - |          - |Finsterfaust |Donnerzahn |       - |Matschbombe |Luftschnitt |Eisenschädel |Brüller |Zauberblatt |Lohekanonade |          - |        - |       - |       - |Flammenblitz |Sternschauer |Metallklaue |Fuchtler |Sturzflug |Finale |           - |        - |Antik-Kraft |       - |           - |          - |Windschnitt |Giftblick |       - |Ableithieb |Doppelschlag |       - |
463 Schlurplek    |        - |        - |Klingensturm |          - |         - |      - |           - |       - |Gigasauger |          - |Doppelkick |Turbotempo |          - |Frustration |Psystrahl |Flammenrad |Kreideschrei |Glut |Finte |Ruckzuckhieb |Wunschtraum |Finsterfaust |Donnerzahn |       - |          - |          - |Eisenschädel |Brüller |          - |           - |          - |Wutanfall |       - |       - |           - |Sternschauer |Metallklaue |Fuchtler |        - |Finale |           - |Superzahn |Antik-Kraft |       - |Zermalmklaue |          - |          - |Giftblick |       - |Ableithieb |           - |Kopfnuss |
464 Rihornior     |        - |Käferbiss |Klingensturm |          - |         - |      - |           - |Duonadel |         - |          - |         - |Turbotempo |Eisenabwehr |          - |        - |         - |Kreideschrei |   - |    - |           - |Wunschtraum |           - |Donnerzahn |       - |Matschbombe |Luftschnitt |           - |Brüller |Zauberblatt |Lohekanonade |Gedankengut |        - |       - |       - |Flammenblitz |           - |          - |       - |Sturzflug |Finale |Bohrschnabel |Superzahn |Antik-Kraft |Felsgrab |Zermalmklaue |          - |          - |        - |Nahkampf |Ableithieb |Doppelschlag |Kopfnuss |
465 Tangoloss     |        - |Käferbiss |           - |Stahlflügel |         - |      - |Aufbereitung |       - |Gigasauger |Rasierblatt |         - |Turbotempo |Eisenabwehr |Frustration |        - |Flammenrad |Kreideschrei |   - |Finte |Ruckzuckhieb |          - |Finsterfaust |Donnerzahn |       - |Matschbombe |          - |           - |Brüller |Zauberblatt |           - |Gedankengut |        - |       - |       - |           - |Sternschauer |          - |Fuchtler |Sturzflug |     - |Bohrschnabel |        - |          - |Felsgrab |Zermalmklaue |Läuterfeuer |Windschnitt |Giftblick |       - |Ableithieb |Doppelschlag |Kopfnuss |
466 Elevoltek     |Konfusion |        - |           - |Stahlflügel |         - |      - |Aufbereitung |       - |         - |Rasierblatt |Doppelkick |Turbotempo |          - |Frustration |        - |         - |           - |Glut |    - |           - |Wunschtraum |Finsterfaust |Donnerzahn |       - |Matschbombe |Luftschnitt |Eisenschädel |Brüller |Zauberblatt |Lohekanonade |Gedankengut |        - |Überwurf |       - |Flammenblitz |           - |          - |Fuchtler |        - |     - |           - |Superzahn |          - |       - |Zermalmklaue |Läuterfeuer |          - |Giftblick |       - |         - |           - |       - |
467 Magbrant      |Konfusion |        - |Klingensturm |          - |Feuersturm |      - |Aufbereitung |Duonadel |Gigasauger |Rasierblatt |         - |Turbotempo |          - |Frustration |        - |Flammenrad |           - |Glut |Finte |Ruckzuckhieb |          - |Finsterfaust |         - |Agilität |Matschbombe |          - |           - |      - |Zauberblatt |Lohekanonade |          - |Wutanfall |Überwurf |       - |Flammenblitz |           - |          - |       - |Sturzflug |     - |Bohrschnabel |Superzahn |Antik-Kraft |Felsgrab |Zermalmklaue |Läuterfeuer |Windschnitt |Giftblick |       - |Ableithieb |Doppelschlag |       - |
468 Togekiss      |Konfusion |Käferbiss |Klingensturm |          - |Feuersturm |Eiszahn |Aufbereitung |Duonadel |Gigasauger |          - |         - |Turbotempo |          - |Frustration |        - |Flammenrad |Kreideschrei |Glut |    - |Ruckzuckhieb |Wunschtraum |Finsterfaust |         - |       - |Matschbombe |Luftschnitt |           - |Brüller |          - |Lohekanonade |Gedankengut |Wutanfall |Überwurf |       - |Flammenblitz |Sternschauer |          - |Fuchtler |Sturzflug |Finale |Bohrschnabel |Superzahn |          - |Felsgrab |Zermalmklaue |          - |Windschnitt |Giftblick |Nahkampf |         - |Doppelschlag |       - |
469 Yanmega       |Konfusion |Käferbiss |Klingensturm |          - |         - |      - |           - |Duonadel |         - |          - |         - |         - |Eisenabwehr |Frustration |        - |Flammenrad |Kreideschrei |   - |    - |           - |Wunschtraum |           - |         - |Agilität |          - |Luftschnitt |Eisenschädel |      - |          - |Lohekanonade |Gedankengut |Wutanfall |Überwurf |Luftstoß |           - |Sternschauer |          - |       - |Sturzflug |     - |Bohrschnabel |Superzahn |          - |       - |           - |          - |Windschnitt |        - |       - |         - |Doppelschlag |Kopfnuss |
470 Folipurba     |Konfusion |Käferbiss |Klingensturm |          - |Feuersturm |      - |Aufbereitung |Duonadel |Gigasauger |Rasierblatt |         - |Turbotempo |          - |Frustration |        - |         - |Kreideschrei |   - |    - |           - |Wunschtraum |           - |Donnerzahn |Agilität |          - |          - |Eisenschädel |Brüller |Zauberblatt |           - |          - |        - |       - |       - |Flammenblitz |           - |          - |Fuchtler |Sturzflug |Finale |           - |Superzahn |Antik-Kraft |       - |Zermalmklaue |Läuterfeuer |          - |Giftblick |       - |Ableithieb |Doppelschlag |Kopfnuss |
471 Glaziola      |        - |Käferbiss |Klingensturm |          - |         - |Eiszahn |Aufbereitung |Duonadel |         - |Rasierblatt |         - |Turbotempo |          - |Frustration |        - |         - |Kreideschrei |   - |    - |           - |Wunschtraum |           - |Donnerzahn |Agilität |          - |Luftschnitt |Eisenschädel |Brüller |Zauberblatt |           - |          - |        - |       - |       - |           - |           - |          - |Fuchtler |Sturzflug |Finale |           - |Superzahn |Antik-Kraft |       - |Zermalmklaue |          - |          - |Giftblick |Nahkampf |Ableithieb |Doppelschlag |Kopfnuss |
472 Skorgro       |        - |        - |Klingensturm |          - |         - |Eiszahn |Aufbereitung |       - |Gigasauger |Rasierblatt |         - |Turbotempo |          - |Frustration |        - |Flammenrad |           - |Glut |Finte |Ruckzuckhieb |Wunschtraum |           - |Donnerzahn |Agilität |          - |Luftschnitt |Eisenschädel |Brüller |Zauberblatt |           - |          - |Wutanfall |Überwurf |Luftstoß |           - |Sternschauer |          - |       - |Sturzflug |Finale |Bohrschnabel |Superzahn |          - |       - |           - |          - |Windschnitt |        - |       - |         - |           - |       - |
473 Mamutel       |        - |Käferbiss |Klingensturm |          - |Feuersturm |Eiszahn |Aufbereitung |       - |         - |          - |Doppelkick |         - |Eisenabwehr |Frustration |        - |         - |Kreideschrei |   - |Finte |Ruckzuckhieb |Wunschtraum |Finsterfaust |         - |Agilität |          - |Luftschnitt |           - |Brüller |          - |           - |Gedankengut |Wutanfall |Überwurf |       - |           - |Sternschauer |Metallklaue |Fuchtler |        - |Finale |           - |Superzahn |Antik-Kraft |Felsgrab |Zermalmklaue |Läuterfeuer |Windschnitt |Giftblick |       - |Ableithieb |Doppelschlag |       - |
474 Porygon-Z     |Konfusion |        - |Klingensturm |Stahlflügel |         - |Eiszahn |Aufbereitung |Duonadel |Gigasauger |          - |Doppelkick |Turbotempo |          - |Frustration |Psystrahl |         - |Kreideschrei |   - |    - |Ruckzuckhieb |          - |           - |Donnerzahn |       - |          - |          - |           - |      - |Zauberblatt |Lohekanonade |Gedankengut |Wutanfall |       - |Luftstoß |Flammenblitz |Sternschauer |Metallklaue |Fuchtler |Sturzflug |Finale |Bohrschnabel |Superzahn |Antik-Kraft |Felsgrab |Zermalmklaue |          - |          - |Giftblick |       - |         - |Doppelschlag |Kopfnuss |
475 Galagladi     |Konfusion |Käferbiss |Klingensturm |          - |Feuersturm |      - |Aufbereitung |Duonadel |         - |          - |Doppelkick |         - |          - |Frustration |Psystrahl |Flammenrad |           - |Glut |Finte |           - |Wunschtraum |Finsterfaust |Donnerzahn |Agilität |Matschbombe |Luftschnitt |Eisenschädel |Brüller |          - |Lohekanonade |Gedankengut |        - |Überwurf |Luftstoß |Flammenblitz |Sternschauer |          - |Fuchtler |Sturzflug |     - |Bohrschnabel |        - |          - |       - |           - |          - |Windschnitt |        - |Nahkampf |Ableithieb |Doppelschlag |       - |
476 Voluminas     |Konfusion |Käferbiss |Klingensturm |Stahlflügel |         - |      - |           - |       - |         - |          - |         - |Turbotempo |Eisenabwehr |Frustration |Psystrahl |         - |Kreideschrei |   - |Finte |Ruckzuckhieb |          - |Finsterfaust |Donnerzahn |       - |          - |Luftschnitt |Eisenschädel |Brüller |          - |Lohekanonade |Gedankengut |        - |Überwurf |Luftstoß |Flammenblitz |Sternschauer |Metallklaue |       - |        - |Finale |Bohrschnabel |        - |Antik-Kraft |Felsgrab |Zermalmklaue |Läuterfeuer |Windschnitt |Giftblick |       - |Ableithieb |           - |Kopfnuss |
477 Zwirrfinst    |Konfusion |        - |Klingensturm |Stahlflügel |         - |Eiszahn |Aufbereitung |Duonadel |         - |          - |         - |Turbotempo |Eisenabwehr |          - |        - |Flammenrad |           - |   - |Finte |           - |Wunschtraum |Finsterfaust |         - |Agilität |          - |          - |Eisenschädel |Brüller |Zauberblatt |           - |Gedankengut |Wutanfall |Überwurf |       - |           - |           - |Metallklaue |       - |        - |     - |           - |        - |Antik-Kraft |       - |Zermalmklaue |Läuterfeuer |Windschnitt |Giftblick |       - |Ableithieb |Doppelschlag |Kopfnuss |
